Video Title,Link,Start Time,End Time,Text
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:07.000,00:00:11.280,"But our cousins, our relatives, the Syrians,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:11.280,00:00:14.500,"take this literally, you know, in the mosque,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:14.500,00:00:17.600,"where they are, up to now in the mosque."
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:17.600,00:00:20.880,"And during my father's time, when in many times,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:20.880,00:00:26.860,"they actually write his record on a big piece, and they have it all"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:26.860,00:00:28.860,He's doing it now.
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:28.860,00:00:31.360,"Up for now, and during my father's time,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:31.360,00:00:34.560,"he's glassy with her hand, and according to him,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:34.560,00:00:38.060,"they put a brick, platter, and bronze."
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:38.060,00:00:41.860,"The foot is record, not for him, but for others to win."
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:41.860,00:00:46.360,"And the army, they actually have it on his neck, and they have it."
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:46.360,00:00:51.860,"After now, as a dasic now, and during time with her."
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:51.860,00:00:53.860,"So that is where they're doing it,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:53.860,00:00:57.780,(speaking in foreign language)
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:00:57.780,00:01:00.520,(laughing)
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:00.520,00:01:04.520,(speaking in foreign language)
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:04.520,00:01:08.360,(speaking in foreign language)
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:08.360,00:01:10.360,That doesn't mean a lot of success.
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:10.360,00:01:12.360,"Oh, it's like 50-watt."
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:12.360,00:01:13.360,Thank you.
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:13.360,00:01:15.360,That's a good one.
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:15.360,00:01:16.360,Which one?
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:16.360,00:01:19.360,"The mine of three boxes,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:19.360,00:01:20.360,which one does it?
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:20.360,00:01:22.360,"The mine of three boxes,"
MA 87  —  Messenger Audio,https://www.youtube.com/watch?v=Az4UWiAPUqQ,00:01:22.360,00:01:23.360,which one does it?
