Video Title,Link,Start Time,End Time,Text
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:00.780,00:01:03.540,(muffled singing)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:03.540,00:01:07.380,(speaking in foreign language)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:07.380,00:01:11.220,(speaking in foreign language)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:11.220,00:01:15.060,(speaking in foreign language)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:15.060,00:01:19.220,(speaking in foreign language)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:19.220,00:01:21.460,(whistling)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:21.460,00:01:25.460,(speaking in foreign language)
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:25.460,00:01:27.460,and not enough on a...
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:27.460,00:01:32.460,Today's footprint of him is we are just functioning there.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:32.460,00:01:36.460,"From far and even over,"
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:36.460,00:01:41.460,"God, everything that he's doing with"
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:41.460,00:01:44.460,has certain questions.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:44.460,00:01:45.460,And
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:45.460,00:01:54.460,what do you know really that?
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:01:54.460,00:02:04.460,Adam has to celebrate Adam and addicted from the heavens.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:04.460,00:02:16.460,"Similarly, Shaitan is to make a finite path taken in front of the heavens"
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:16.460,00:02:21.460,and he was addicted from the heaven.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:21.460,00:02:30.460,But the contraction of contrast here is that
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:36.460,00:02:41.460,"He said, he can certainly hide."
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:41.460,00:02:46.460,My goal since it is your here that I know it's great.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:46.460,00:02:55.460,I will entice and entice them because I need to tell them.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:55.460,00:02:59.460,I'm third and this is not the mall.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:02:59.460,00:03:05.460,"So, when she tells purposeful how this works,"
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:03:05.460,00:03:32.460,The first thing that is responding from the time given to the job is to find the way from the time that you have to go there.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:03:32.460,00:03:47.460,"Now, the importance of this, all our purposes on this earth, you can stop it for a lot."
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:03:47.460,00:04:05.860,And the only job you have to do is to... to submit yourself alone.
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:04:05.860,00:04:30.860,"So, you did not create the heavens and earth and everything which is except for the purpose."
MA 92  —  Messenger Audio,https://www.youtube.com/watch?v=xBURXRd5aUs,00:04:30.860,00:04:33.560,Our is truly coming.
