Video Title,Link,Start Time,End Time,Text
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:00.000,00:00:05.000,"When they left, they looked up and walked up in the night when they fell down."
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:05.000,00:00:13.000,Then they started to support them from the Bible.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:13.000,00:00:21.000,"They exchanged of doctors and for the beginning of Quran, they were not to believe in previous cultures."
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:22.000,00:00:27.000,The Bible is 90% through 10% distortions.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:27.000,00:00:35.000,"And unfortunately, most people take the 10% distortion and make it the vacuum of the church."
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:35.000,00:00:42.000,So we have the Qur'an as the criterion to correct any deviations.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:42.000,00:00:51.760,"The leader from Genesis 6, 11 says, ""In the eyes of God, the earth was corrupt and put"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:51.760,00:00:53.960,of molliseness.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:00:53.960,00:01:02.760,"When God saw hell corrupt, the earth had become, since all mountains led the fair lines on"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:02.760,00:01:03.760,earth.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:03.760,00:01:11.200,"He said to Noah, ""I have decided to put an end to all mountains on earth."""
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:11.200,00:01:18.200,earth is full of lawlessness because of them. So I will destroy them and all life on earth.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:18.200,00:01:34.800,"Make yourself an hour. So the idea is when there is too much lawlessness on earth, disobedience"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:34.800,00:01:44.440,of God and not adherence to the wonders of God. God destroys the earth. I want to use
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:44.440,00:01:56.320,"this to point out to you. Let you, probably, save the earth. You, because you are people"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:01:56.320,00:02:03.960,"who believe in God alone, you do not idolize Muhammad or Jesus or Mary or any saint or"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:03.960,00:02:07.720,or anyone or anything.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:07.720,00:02:12.320,"You, because you have reached the conviction"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:12.320,00:02:16.220,"that God alone is king, and God alone"
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:16.220,00:02:19.600,rules the world and rules your life.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:19.600,00:02:22.040,Every minute detail in it.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:22.040,00:02:23.480,Nobody controls your life.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:23.480,00:02:24.920,You have come to this conviction.
MA 88  —  Messenger Audio,https://www.youtube.com/watch?v=Oese-TZjQwc,00:02:24.920,00:02:28.280,You know that your boss has no authority on you.
