Video Title,Link,Start Time,End Time,Text
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:00.000,00:00:05.000,"You have a lot of retribution, a karma in the East."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:05.000,00:00:11.000,"Whatever you put out, you'll come back to you, and more."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:11.000,00:00:20.000,"And one says you can guide people, but if you are, you're only doing so in the sense that you're an instrument of God's will."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:20.000,00:00:24.000,"And it reminds me of Yossen, which I've been reading a lot."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:24.000,00:00:27.000,"Whether you warn them or you warn them not, they will not believe."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:27.000,00:00:33.000,So people who are going to believe will believe and people aren't going to believe aren't going to believe.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:33.000,00:00:37.000,"You may be there as an intermediary, you may be the first one to stick the core in in their hand,"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:37.000,00:00:41.000,"but it's not in their heart to believe it, they're not going to believe it."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:41.000,00:00:47.000,"So basically, yeah, all power is to God."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:47.000,00:00:57.000,"Charity shall go to the fore, who are persecuted because of their belief and trapped."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:00:57.000,00:01:04.000,"Those who aren't aware, those who aren't aware may think that they are rich due to their honorable character."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:04.000,00:01:08.000,You can recognize them by certain signs.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:08.000,00:01:11.000,They never annoy the people by begging.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:11.000,00:01:14.000,Any charity you give God is fully aware of.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:14.000,00:01:17.160,"Those who give charity by name and by name,"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:17.160,00:01:21.240,secretly and publicly their recommends with the Lord.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:21.240,00:01:26.160,They have no idea fear nor will they leave.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:26.160,00:01:29.000,"In Morocco, there are people who bother you"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:29.000,00:01:32.600,"with called charity, but it's their professional beggars."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:32.600,00:01:35.240,"I mean, they may not even be poor."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:35.240,00:01:39.840,And I vividly remember one woman in Marrakash
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:39.840,00:01:43.920,"who could cry and will come up and, you know,"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:43.920,00:01:47.540,Whether you know whether her husband was lazy and they've had money and
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:47.540,00:01:51.140,Just said go out and beg if you want something and they really had money
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:51.140,00:01:54.860,Where as you just see people they're just sitting they're citing
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:01:54.860,00:02:00.920,Something from the core and not even thinking about charity and people would throw that money
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:02:00.920,00:02:05.480,It's a good illustration
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:02:05.480,00:02:18.480,I see one night. Some of them died and they found the message is stuck with the Bible. They were proficient in records. And those were the music.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:02:18.480,00:02:27.480,So it's basically more about the laws of security. People who are persecuted because of their belief in trans...
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:02:37.480,00:02:38.480,So I just --
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:02:42.480,00:02:51.480,"Again, saying that charity is a good thing and it's one of the five cards and it explains a little bit more about it."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:11.480,00:03:18.280,These three lines are about the security and the core
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:18.280,00:03:20.280,who are persecuted for their belief.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:20.280,00:03:25.280,They track.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:25.280,00:03:29.280,"What is the, what is that mean in here?"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:29.280,00:03:30.280,I think.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:30.280,00:03:34.280,"They got to emigrate to another terrorist war, you think?"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:34.280,00:03:36.280,Where they get on our own.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:36.280,00:03:38.280,They're not even a business.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:38.280,00:03:41.280,Something about drugs and their followers is just a different.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:41.280,00:03:47.280,I just think of all the people who I've seen chanting and
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:47.280,00:03:51.280,"And one man, I remember, was a beautiful,"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:51.280,00:03:53.280,and he had his most beautiful voice.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:53.280,00:03:56.080,And he would just stand in the street and recite from the
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:56.080,00:03:57.280,audience blind.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:03:57.280,00:04:01.280,And he didn't seem like he ever wanted charity.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:01.280,00:04:03.280,People would see him and they would get him what he wanted.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:03.280,00:04:05.280,He didn't seem like he cared enough.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:05.280,00:04:09.280,You just felt really good when you gave something to him.
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:09.280,00:04:14.280,And then there were these professional beggars who would just go around and
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:14.280,00:04:18.860,"They just go around and you didn't know if they were really, you know, I suppose if you"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:18.860,00:04:25.820,"were a tourist and you didn't live there very long, you wouldn't really know for sure."
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:25.820,00:04:29.420,"On the other hand, if you've ever been to Marrakash, you know that if you feed all the"
MA 89  —  Messenger Audio,https://www.youtube.com/watch?v=mncLsw6EQa0,00:04:29.420,00:04:35.860,"beggars of Marrakash, you'll be able to beg yourself."
