Video Title,Link,Start Time,End Time,Text
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:00.000,00:00:02.760,(dramatic music)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:28.760,00:00:31.600,(crowd murmuring)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:31.600,00:00:34.520,(crowd murmuring)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:34.520,00:00:37.440,(crowd chattering)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:37.440,00:00:40.440,(people chattering)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:40.440,00:00:44.360,(speaking in foreign language)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:44.360,00:00:46.600,(chatter)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:46.600,00:00:50.260,(speaking in foreign language)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:50.260,00:00:53.020,(crowd talking)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:53.020,00:00:56.940,(speaking in foreign language)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:56.940,00:00:59.180,(laughing)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:00:59.180,00:01:05.020,(speaking in foreign language)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:05.020,00:01:09.020,(speaking in foreign language)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:09.020,00:01:18.800,(speaking in foreign language)
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:20.800,00:01:27.800,This is still a combination of the last group of children.
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:27.800,00:01:32.800,This is the first class.
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:32.800,00:01:35.800,One goal to never end.
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:35.800,00:01:40.800,Listen to what we have last time.
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:40.800,00:01:47.800,We found out that an alliance that had a vision was not mutual.
MA 74  —  Messenger Audio,https://www.youtube.com/watch?v=EX6V7Lt_g8Q,00:01:47.800,00:01:52.800,It was not a malicious form of issue numbers.
