Video Title,Link,Start Time,End Time,Text,Speaker,Description,TOC Time,TOC Title
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:01.565,00:00:09.048,"A woman: But then, like, when it comes to finding your life, to where you really accept that, you know, because, like,",A woman,"An informal study circle session in Tucson features a discussion led by Dr. Rashad Khalifa on Sura 2, verses 119 to 141. An unnamed female participant opens by sharing her journey toward accepting the Quran alone, prompting Khalifa to reflect on personal miracles. Latifa recites verses 119 to 123, leading to a discussion on individual responsibility. Khalifa argues that Sura 2:120 highlights how Jews and Christians reject Muslims unless they follow their creeds, pointing out that historical scriptures suffered distortions. An unnamed man shares his past resentment of Islam caused by negative experiences with Arabs in Morocco, prompting Khalifa to emphasize that seekers must look at the Quran rather than the behavior of Muslims. The same participant recites verses 124 to 134, initiating a debate on Abraham as the true founder of Islam. Khalifa asserts that all religious duties, including Salat and Hajj, were revealed through Abraham rather than Muhammad. He presents dietary restrictions as historical punishments, comparing food taboos to guests rejecting a host's meal, and shares an anecdote about a Pakistani caller. Carl speculates on why Mecca was chosen as a desolate sanctuary, while Khalifa links Saudi Arabia's wealth to Abraham's prayers. Carl also references satellite discoveries of underground rivers. Khalifa argues that the computer age has replaced the era of faith with an era of physical evidence. Donna recites verses 135 to 141, prompting a discussion on exclusive salvation claims, during which Khalifa recounts a Christian who claimed Abraham went to Hell for living before Jesus.",00:00:01.565,Accepting the Quran Alone
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:09.048,00:00:11.401,"I went through the life that I went through,",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:11.401,00:00:17.380,"and a lot of things that I did do, but then I wouldn't regret them because now I'm where I'm at now.",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:17.380,00:00:23.751,"And a lot of times, like, before (unintelligible) people would talk about the Bible.",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:23.751,00:00:30.000,"I used to get silly and stupid and dumb, because I didn't know anything about the Bible. But now I know today,",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:30.000,00:00:34.171,"Alhamdu Lillah, because if I did, I'd be questioning the Quran.",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:34.171,00:00:38.292,"But now I can accept Quran, the whole Quran and nothing but the Quran.",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:38.292,00:00:43.708,"And see, and a lot of times, I wanna refer back to the Bible as to what was in it, and what was not,",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:43.708,00:00:46.940,"because I don't look at the Bible, and none of that other stuff,",A woman,,,
62 Friday Sermon 26 Nov 1982 By Dr Rashad Khalifa,https://www.youtube.com/watch?v=VngUt0JThE0,00:00:46.940,00:00:50.294,"A woman: because I don't know about it, but all I know is Quran.",A woman,,,
