Video Title,Link,Start Time,End Time,Text
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:00.000,00:00:20.000,"came out the American of Surah. Another thing, in fact, I mean, I'm too embarrassed to mention these things to the extent that I didn't mention the extent that the introduction to Surah, I probably would in the next edition."
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:20.000,00:00:24.000,This happens to be a translation of a 19th in English.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:24.000,00:00:27.000,This is the 19th translation.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:27.000,00:00:31.000,The mind sent the list of the translations from Beirut.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:31.000,00:00:37.000,"They read it in the root, so they had a list of all the English translations."
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:37.000,00:00:41.000,"So this is another sign, so many signs that they had."
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:41.000,00:00:48.000,God showered me with signs that this is an authorized of God approved of this and
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:48.000,00:00:57.000,that they should not have any hesitation about it.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:00:57.000,00:01:04.000,And the sign approved the day after the day. I have a letter of my death that came today from a prisoner who was practicing in letter.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:04.000,00:01:09.000,He can tell from the way he is writing the letter.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:09.000,00:01:13.000,And he was studying me that he lost his Quran.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:13.000,00:01:16.000,Somebody told his Quran from him.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:16.000,00:01:22.000,And then he is saying how he tells us that because it's easy for the state.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:22.000,00:01:27.000,"He had to use the Pali translation, but it's not very difficult."
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:27.000,00:01:31.620,that the arcade and classes English and music are very much
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:31.620,00:01:36.380,combination but English is not does not let the Quran
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:36.380,00:01:41.820,available to everybody and Islam like any other reason
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:41.820,00:01:46.880,is first when comes to a new land is first embraced by the
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:46.880,00:01:53.980,oppressed and the poor and the rich are the best people
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:54.820,00:01:57.820,They end up being the best people.
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:01:57.820,00:02:00.820,"This fellow is in prison, he's practically lifted,"
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:02:00.820,00:02:03.820,"but got me to put on available to have the rules,"
MA 93  —  Messenger Audio,https://www.youtube.com/watch?v=D2AMGCCbnys,00:02:03.820,00:02:05.820,"this and this and this and this one in that,"
