Video Title,Link,Start Time,End Time,Text
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:00.000,00:00:02.000,What is the best?
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:02.000,00:00:07.000,Do you expect to enter paradise without another ghost in the same place?
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:07.000,00:00:09.000,Has ghost before you?
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:09.000,00:00:10.000,No!
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:10.000,00:00:19.000,They suffered heartache and adversity
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:19.000,00:00:22.000,and were so shaken up that the message was...
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:22.000,00:00:23.000,"No, no."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:23.000,00:00:25.000,"But around, such a..."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:25.000,00:00:26.000,Big one?
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:26.000,00:00:27.000,Mm-hmm.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:27.000,00:00:33.000,There's someone in the heart sitting at the birth of the people who were so sick enough
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:33.000,00:00:38.000,"that the messenger of those who believed were him said, ""Where is God's victory?"""
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:38.000,00:00:44.000,"And he is God's victory, he is always there."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:44.000,00:00:53.000,"Okay, so the idea here is to watch the God alone no matter what happens."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:53.000,00:00:58.000,"But also, it's a matter of knowledge."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:00:58.000,00:01:04.000,"You get to the conclusion that God is one, is the only master, is the only one that benefits"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:04.000,00:01:05.000,your heart.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:05.000,00:01:09.000,He's the only one who controls the mind and heart of the people around you.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:09.000,00:01:16.000,He makes them love you or hate you or care about you or don't care.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:16.000,00:01:19.440,"And with this knowledge, it doesn't matter what happens."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:19.440,00:01:26.920,"Adversity or happiness, it's a fix, definitely a topic."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:26.920,00:01:29.920,And you know that it doesn't matter what happens.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:29.920,00:01:35.000,"So also, we are here for the test."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:35.000,00:01:43.000,"And that wants to be proud of you and wants to show you off to the answers and say, ""Look"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:43.000,00:01:44.000,"at my servants."""
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:44.000,00:01:52.000,"He or she worships me no matter what happens, without ever seeing me."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:52.000,00:01:55.000,And this is the whole idea of our existence.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:01:55.000,00:02:04.000,"And the end of the verse says, ""He has got victories always near."""
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:10.000,00:02:14.000,It must be not at all so near the amped of the test.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:14.000,00:02:18.000,There is a violent test.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:18.000,00:02:23.000,"After the violent test, there is absolutely nothing but kingship or no."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:23.000,00:02:29.000,"As God promised, when you come to the conclusion, you worship God alone."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:29.000,00:02:36.000,It takes a long time. The road is long and hard.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:36.000,00:02:38.000,It's a continuous struggle.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:38.000,00:02:41.000,"A bill will come at a time when you are perfect,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:41.000,00:02:43.000,worship or have got the law.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:43.000,00:02:45.000,Then there is no hardship.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:45.000,00:02:56.000,And you will see this in surah 24.55.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:02:56.000,00:03:04.000,"These are some of the verses that you must remember on the time, page 243."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:05.000,00:03:08.800,the great promise because God promises those
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:08.800,00:03:11.300,respected by you.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:11.300,00:03:13.000,It's 2.3.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:13.000,00:03:19.100,God promises those among you who believe in
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:19.100,00:03:21.300,world righteousness that you will
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:21.300,00:03:24.200,met them kings and enemies as he did for those
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:24.200,00:03:27.100,before them and that you will establish for them
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:27.100,00:03:30.600,your religion that you chose for them and that
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:30.600,00:03:32.900,you will substitute security in place of their
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:32.900,00:03:38.500,fears or this because they worship me alone without idolizing anything besides
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:38.500,00:03:43.100,me if anyone just believes after this and these are the wicked
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:43.100,00:03:47.900,"Dr. Rath, come and sit next to that"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:47.900,00:03:54.900,"And Sanjansan next tomorrow, then they will have no noise."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:03:54.900,00:04:01.900,Now Jameera is free to roam the sea.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:01.900,00:04:06.900,See this promise is true. Now do you remember Jhope?
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:06.900,00:04:10.900,Jhope had lots of parts of the ocean.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:10.900,00:04:17.900,"But once he passed the test, he recovered his head to the cover, he recovered his famine,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:17.900,00:04:20.900,and he recovered twice as much.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:20.900,00:04:25.900,He recovered his wealth and twice as much.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:25.900,00:04:30.900,"So he was under the test for as long as he needed to be tested, to prove himself."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:30.900,00:04:36.900,And the same is true with us.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:36.900,00:04:41.900,"Also, you must think of adversity as a cleansing and polishing process."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:41.900,00:04:46.900,"When you join the orders of God, they don't expect some trouble in the beginning."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:46.900,00:04:51.900,"Because of cleansing all the mass seems, all the mass errors."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:51.900,00:04:56.900,And this can be cleansed only by paying for them in this world.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:56.900,00:04:59.900,"So all the adversity that you have at the beginning,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:04:59.900,00:05:04.900,"become joined this month, you're going to have five or ten years of adversity."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:04.900,00:05:10.900,and this goes to polishing process.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:10.900,00:05:12.900,"Polishing, you know how polishing goes."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:12.900,00:05:15.900,"They take a piece of rock,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:15.900,00:05:19.900,"they put it in polishing machine, very noisy,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:19.900,00:05:22.900,"shipping off pieces,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:22.900,00:05:26.900,but then what comes out is a beautiful gem.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:26.900,00:05:29.900,"And that's what will come out there,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:29.900,00:05:32.900,after you don't do the polishing process.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:32.900,00:05:34.900,Molissant is not the reason.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:34.900,00:05:40.900,So what I'm saying is that there is a final test.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:40.900,00:05:45.900,"Also, if we look up to a 65, there's 3 and 4."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:05:45.900,00:06:00.900,"The first thing that we need is a 4 or 5, for the day."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:06:00.900,00:06:13.900,"page 401, page 401, verse 2, verse 2 at the end of it."
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:06:13.900,00:06:16.900,"Says, ""Whoever observes righteousness towards God,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:06:16.900,00:06:22.900,"he will create an exit for him, an exit from every power,"
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:06:22.900,00:06:27.900,and provide for him whence he never expects.
MA 75  —  Messenger Audio,https://www.youtube.com/watch?v=MP-uWuVXPdc,00:06:27.900,00:06:38.900,"When he observed God, he sacrificed his job or social income,"
